apartment_id,building_age_years,wing,entrance,floor,apartment_area_m2,ceiling_height_m,window_quality,heating_type,corner_apartment,room_temp_c,window_ventilation_per_day,humidity_pct,radiator_distance_m,children_count,cat_present,robot_vacuum,tree_species,tree_height_cm,tree_form,stand_type,cut_days_before_jan1,potted_tree,waterings_per_week,mist_spray,tinsel_level,ornaments_weight_kg,led_garland,garland_hours_per_day,survived_to_18jan
apt_train_016517,27,south,1,27,70.4,2.76,old,central,0,20.7,1,40.0,0.66,0,0,0,pine,211,normal,simple_stand,9,0,4.0,0,low,3.36,1,6.4,1
apt_train_016518,27,north,3,21,40.8,2.91,normal,central,1,24.7,6,42.0,,1,0,0,spruce,146,normal,bucket,9,0,6.0,1,medium,2.16,1,7.7,0
apt_train_016519,27,north,1,13,42.9,2.62,old,electric_heater,0,24.0,2,34.0,0.38,1,0,0,spruce,192,normal,simple_stand,0,0,2.0,0,high,2.89,1,4.3,1
apt_train_016520,27,south,3,20,48.8,2.73,new,central,1,23.3,2,41.0,0.62,1,0,0,fir,156,normal,simple_stand,6,0,,0,low,1.51,0,2.7,1
apt_train_016521,27,north,7,13,80.1,2.53,normal,central,0,21.7,2,45.0,0.49,0,0,1,fir,154,normal,bucket,7,0,,0,low,0.0,1,11.3,1
apt_train_016522,27,west,11,12,52.7,2.76,normal,central,0,21.8,4,38.0,0.47,1,0,1,fir,139,dense,water_reservoir,6,0,5.0,0,high,2.43,1,0.2,0
apt_train_016523,27,south,9,14,102.6,2.67,old,central,1,22.4,2,43.0,2.0,0,0,0,fir,128,normal,simple_stand,0,0,1.0,0,low,4.11,0,10.1,0
apt_train_016524,27,north,7,18,57.4,2.49,normal,electric_heater,0,21.3,0,48.0,0.19,0,0,0,spruce,136,normal,simple_stand,3,0,4.0,0,low,1.76,0,7.3,1
apt_train_016525,27,south,3,10,48.0,2.94,new,electric_heater,1,25.8,1,22.0,0.42,0,0,1,spruce,203,normal,simple_stand,3,0,0.0,1,medium,3.4,1,8.9,0
apt_train_016526,27,west,7,19,43.1,2.8,old,central,0,22.8,2,,2.34,0,0,0,spruce,158,normal,simple_stand,7,0,5.0,1,medium,2.74,1,11.2,1
apt_train_016527,27,west,9,10,44.6,2.83,normal,central,1,21.7,3,,1.77,1,0,0,spruce,236,normal,simple_stand,16,0,6.0,1,medium,2.49,1,13.1,0
apt_train_016528,27,west,6,11,37.5,2.69,normal,central,1,21.3,1,48.0,1.23,1,0,0,spruce,149,normal,simple_stand,5,0,,0,low,0.66,1,0.0,0
apt_train_016529,27,east,2,14,58.8,2.73,old,electric_heater,0,21.9,3,47.0,0.48,2,0,1,spruce,212,normal,simple_stand,6,0,2.0,0,medium,3.18,1,10.5,0
apt_train_016530,27,south,11,15,65.6,2.79,normal,central,0,21.7,2,49.0,1.31,0,0,1,spruce,165,sparse,simple_stand,11,0,1.0,1,medium,2.95,0,12.1,0
apt_train_016531,27,north,2,25,49.5,2.92,old,central,0,18.8,1,52.0,1.07,1,0,0,spruce,143,normal,simple_stand,2,0,2.0,1,medium,1.18,1,13.1,0
apt_train_016532,27,west,1,23,39.5,2.67,old,central,0,22.7,4,30.0,2.6,0,0,1,spruce,144,dense,simple_stand,7,0,3.0,0,high,2.61,1,10.5,1
apt_train_016533,27,south,5,15,76.1,2.85,new,central,0,21.9,0,38.0,0.16,1,1,0,pine,146,sparse,simple_stand,10,0,1.0,0,medium,,0,4.5,0
apt_train_016534,27,south,2,7,83.8,2.75,new,central,0,19.5,2,39.0,0.47,0,0,0,fir,190,dense,bucket,7,0,,0,medium,2.36,1,10.5,1
apt_train_016535,27,east,12,17,18.0,2.66,new,central,1,23.2,1,58.0,1.81,1,0,1,spruce,181,normal,bucket,12,0,3.0,0,medium,2.13,1,,1
apt_train_016536,27,east,8,9,54.5,2.5,new,central,0,23.1,2,56.0,1.29,1,0,0,fir,211,normal,bucket,4,0,7.0,0,low,1.51,1,8.9,0
apt_train_016537,27,south,4,14,70.8,2.72,normal,electric_heater,0,21.9,1,41.0,1.84,0,1,0,spruce,217,normal,simple_stand,3,0,4.0,0,medium,2.52,1,1.0,1
apt_train_016538,27,east,3,21,44.1,2.8,normal,central,1,20.6,3,33.0,0.39,0,1,0,spruce,187,dense,simple_stand,12,0,2.0,0,low,1.06,1,10.8,0
apt_train_016539,27,south,1,20,40.7,2.73,normal,central,0,23.7,2,27.0,0.36,0,0,0,spruce,181,normal,bucket,13,0,6.0,1,medium,2.77,1,7.0,1
apt_train_016540,27,west,6,21,52.8,2.88,normal,central,1,22.2,1,37.0,1.23,1,0,1,spruce,175,dense,bucket,10,0,6.0,0,medium,2.22,1,0.1,0
apt_train_016541,27,south,11,15,75.0,2.59,old,central,0,24.2,4,30.0,1.61,0,0,1,spruce,188,normal,simple_stand,2,0,1.0,1,high,3.39,1,5.5,1
apt_train_016542,27,west,7,4,44.4,2.7,new,central,0,20.0,0,54.0,0.29,1,0,0,spruce,141,dense,bucket,3,0,4.0,1,medium,3.07,1,9.0,0
apt_train_016543,27,south,4,16,93.7,2.81,new,central,0,24.1,1,35.0,1.56,1,0,0,pine,140,normal,water_reservoir,16,0,6.0,0,low,2.31,1,11.6,1
apt_train_016544,27,east,5,21,44.2,2.5,normal,electric_heater,0,20.3,1,56.0,0.81,0,0,0,spruce,254,dense,simple_stand,0,0,5.0,1,medium,3.28,0,11.3,0
apt_train_016545,27,south,10,3,56.0,2.67,normal,central,0,18.7,1,39.0,0.16,0,0,0,spruce,157,sparse,water_reservoir,11,0,3.0,0,low,2.35,1,10.0,0
apt_train_016546,27,south,11,14,56.6,2.67,new,electric_heater,0,24.6,0,37.0,2.33,0,1,0,spruce,177,normal,bucket,9,0,3.0,0,low,2.04,1,7.3,0
apt_train_016547,27,west,12,12,70.7,2.55,normal,central,1,22.7,2,31.0,1.82,3,1,0,spruce,150,sparse,water_reservoir,1,0,5.0,1,low,1.2,1,1.1,1
apt_train_016548,27,north,9,23,54.8,2.78,normal,central,1,21.0,5,,0.56,0,0,1,spruce,162,normal,simple_stand,0,0,0.0,0,high,4.01,0,3.5,1
apt_train_016549,27,north,12,28,18.0,2.69,normal,central,1,24.3,4,45.0,0.65,0,0,0,spruce,156,normal,simple_stand,8,0,2.0,0,medium,3.02,1,0.0,0
apt_train_016550,27,east,11,29,50.7,2.51,old,central,0,24.7,2,39.0,0.47,1,1,1,fir,200,dense,simple_stand,13,0,3.0,1,high,5.18,1,16.6,0
apt_train_016551,27,north,12,6,35.8,2.63,new,central,1,19.2,3,58.0,1.3,1,1,0,spruce,238,sparse,simple_stand,7,0,2.0,1,high,3.45,1,11.1,1
apt_train_016552,27,north,6,12,57.5,2.55,old,electric_heater,1,23.2,4,42.0,0.36,0,0,0,spruce,235,dense,simple_stand,2,0,4.0,0,low,3.82,1,10.5,0
apt_train_016553,27,south,9,3,68.9,2.59,old,central,1,21.7,2,49.0,1.5,0,0,0,fir,190,normal,simple_stand,0,0,4.0,1,high,1.81,1,13.3,0
apt_train_016554,27,south,12,6,66.7,2.78,old,central,1,20.7,2,52.0,1.6,0,0,0,fir,143,sparse,unknown,4,0,1.0,1,medium,2.95,1,7.4,1
apt_train_016555,27,west,10,13,49.4,2.5,new,central,0,22.7,2,38.0,1.07,2,0,1,pine,226,dense,water_reservoir,10,0,6.0,0,high,2.33,1,7.4,0
apt_train_016556,27,west,10,10,53.5,2.82,new,electric_heater,0,23.9,2,50.0,1.07,2,0,1,spruce,217,normal,bucket,11,0,5.0,0,low,1.46,0,1.6,0
apt_train_016557,27,north,7,19,89.4,2.78,normal,central,0,24.6,1,47.0,3.3,0,1,0,fir,166,normal,water_reservoir,5,0,8.0,1,low,,1,6.0,1
apt_train_016558,27,east,2,15,51.1,2.62,normal,central,0,20.3,2,49.0,0.53,1,1,0,pine,188,sparse,simple_stand,8,0,2.0,1,low,2.57,1,11.6,1
apt_train_016559,27,north,9,25,42.3,2.64,normal,central,1,23.4,3,39.0,1.94,1,0,0,pine,195,normal,simple_stand,7,0,5.0,0,high,4.09,1,11.8,0
apt_train_016560,27,west,5,26,64.8,2.71,normal,central,0,22.4,1,,1.22,1,0,0,pine,233,normal,simple_stand,14,0,5.0,0,low,2.36,1,10.6,0
apt_train_016561,27,east,11,10,84.1,2.63,normal,central,0,20.7,2,50.0,0.57,0,1,0,fir,182,normal,simple_stand,6,0,2.0,0,medium,1.21,1,12.8,0
apt_train_016562,27,north,5,13,67.1,2.48,normal,central,0,20.1,3,53.0,3.1,0,1,0,fir,143,normal,simple_stand,14,0,0.0,0,medium,1.23,1,1.2,1
apt_train_016563,27,north,11,4,47.2,2.64,normal,central,0,23.3,1,33.0,1.48,1,0,0,fir,162,sparse,bucket,13,0,6.0,0,medium,1.15,1,11.6,1
apt_train_016564,27,south,6,24,66.2,2.76,old,electric_heater,1,23.9,3,30.0,1.08,2,0,1,spruce,172,normal,simple_stand,7,0,6.0,0,medium,2.43,0,13.3,0
apt_train_016565,27,west,8,27,60.5,2.82,normal,central,0,22.6,2,37.0,1.8,1,0,0,fir,158,dense,water_reservoir,9,0,4.0,0,high,3.11,1,13.8,1
apt_train_016566,27,east,1,11,56.1,2.56,new,central,0,19.2,2,40.0,1.12,0,0,0,spruce,181,normal,water_reservoir,10,0,8.0,1,high,2.79,1,2.9,0
apt_train_016567,27,south,2,20,69.1,2.82,normal,central,0,25.2,1,39.0,1.14,0,0,1,fir,199,normal,water_reservoir,11,0,9.0,1,medium,2.92,0,7.4,0
apt_train_016568,27,west,2,1,24.5,2.74,normal,central,1,21.6,1,43.0,1.2,2,1,0,spruce,189,normal,bucket,7,0,6.0,0,low,1.28,1,1.4,1
apt_train_016569,27,north,12,7,18.0,2.85,new,central,1,22.9,1,39.0,1.04,0,1,0,fir,243,normal,bucket,1,0,3.0,0,medium,4.15,0,3.5,1
apt_train_016570,27,north,11,9,42.2,2.67,old,central,0,19.4,1,39.0,0.61,2,0,0,spruce,174,normal,simple_stand,15,0,4.0,0,low,3.98,1,5.4,0
apt_train_016571,27,west,12,23,55.0,2.61,normal,central,1,22.7,2,22.0,0.94,2,0,0,spruce,161,normal,unknown,8,0,1.0,1,high,4.09,0,2.5,1
apt_train_016572,27,west,4,22,58.2,2.68,new,central,0,21.4,2,34.0,1.55,1,1,0,pine,135,normal,simple_stand,10,0,0.0,0,high,,1,12.9,1
apt_train_016573,27,west,7,2,66.0,2.71,old,central,0,22.1,2,39.0,0.78,0,0,0,pine,243,sparse,water_reservoir,0,1,8.0,0,low,2.67,0,3.3,1
apt_train_016574,27,north,6,18,39.7,,normal,central,1,22.4,3,42.0,0.15,1,1,1,pine,214,normal,simple_stand,6,0,2.0,0,high,2.39,0,5.2,0
apt_train_016575,27,west,5,18,61.7,2.68,new,central,0,23.7,1,37.0,1.47,0,0,0,spruce,160,normal,simple_stand,8,0,0.0,1,medium,2.62,0,7.1,1
apt_train_016576,27,west,5,8,69.9,2.79,new,central,0,23.1,1,53.0,2.33,0,0,0,fir,107,dense,simple_stand,9,0,0.0,0,medium,0.57,1,8.7,0
apt_train_016577,27,west,11,27,69.7,2.63,normal,central,0,18.9,1,37.0,2.0,2,1,0,fir,217,dense,bucket,3,0,7.0,1,high,3.68,0,0.0,0
apt_train_016578,27,west,10,24,67.0,2.49,old,central,0,23.8,4,,1.39,1,0,0,spruce,161,dense,water_reservoir,8,0,4.0,1,medium,2.78,1,10.8,0
apt_train_016579,27,north,4,6,61.7,2.73,normal,central,0,22.7,0,36.0,0.67,1,0,0,spruce,161,sparse,bucket,10,0,3.0,0,low,3.51,1,9.9,0
apt_train_016580,27,south,5,20,85.2,3.0,new,central,0,20.9,0,28.0,1.57,1,1,1,fir,141,normal,bucket,8,0,2.0,0,medium,1.68,1,6.0,0
apt_train_016581,27,south,2,5,36.4,2.67,normal,central,0,24.6,2,38.0,0.46,1,0,0,spruce,244,sparse,simple_stand,13,0,4.0,1,low,0.93,1,7.6,0
apt_train_016582,27,east,2,21,53.2,2.55,old,central,0,21.7,3,51.0,3.01,1,0,0,fir,192,normal,bucket,7,0,5.0,0,low,,1,5.8,1
apt_train_016583,27,east,1,30,44.0,2.64,normal,central,0,25.7,1,36.0,1.98,2,0,1,spruce,126,normal,simple_stand,7,0,,0,high,4.53,0,8.7,0
apt_train_016584,27,west,7,17,49.0,2.66,normal,central,0,23.3,1,44.0,3.5,0,1,0,spruce,172,dense,simple_stand,8,0,5.0,0,low,0.03,1,3.6,1
apt_train_016585,27,south,5,12,77.1,2.8,new,central,0,22.9,4,40.0,1.37,1,0,0,fir,164,sparse,bucket,3,0,3.0,0,high,1.32,1,2.2,1
apt_train_016586,27,east,7,10,71.9,2.74,new,central,0,21.2,1,33.0,2.49,0,0,0,spruce,133,normal,water_reservoir,8,0,5.0,1,high,3.1,0,0.0,0
apt_train_016587,27,west,8,14,98.6,2.79,normal,central,0,24.7,1,51.0,0.92,2,0,1,pine,142,dense,water_reservoir,1,0,6.0,0,low,2.38,1,7.5,1
apt_train_016588,27,south,12,19,86.3,2.61,old,electric_heater,1,25.1,3,34.0,3.15,1,0,1,fir,190,normal,simple_stand,9,0,1.0,1,low,2.59,1,5.0,0
apt_train_016589,27,north,12,16,18.0,2.81,normal,central,1,24.0,1,39.0,0.15,1,0,0,spruce,171,dense,simple_stand,8,0,6.0,0,high,5.6,1,8.9,0
apt_train_016590,27,west,3,10,38.4,2.84,normal,central,1,18.0,3,43.0,1.42,0,1,1,spruce,176,normal,water_reservoir,7,0,10.0,0,low,0.67,1,5.8,1
apt_train_016591,27,north,4,13,60.3,2.5,normal,electric_heater,0,20.6,0,38.0,1.28,0,1,0,fir,170,normal,simple_stand,11,0,3.0,0,medium,2.31,0,16.2,1
apt_train_016592,27,south,7,19,35.8,2.95,old,central,0,21.3,1,50.0,1.39,0,1,1,fir,175,normal,simple_stand,1,0,1.0,1,low,1.37,1,7.6,0
apt_train_016593,27,east,5,11,44.9,2.75,new,central,0,23.5,2,34.0,2.58,0,0,0,fir,172,sparse,water_reservoir,3,0,6.0,0,low,2.64,1,12.5,1
apt_train_016594,27,north,10,2,52.4,2.51,normal,central,0,20.4,0,45.0,1.36,0,0,0,fir,253,dense,bucket,11,0,6.0,0,medium,2.44,1,5.2,1
apt_train_016595,27,west,1,24,47.8,2.59,old,central,0,21.5,1,43.0,,0,0,1,spruce,194,dense,simple_stand,9,0,3.0,1,low,1.07,1,10.5,0
apt_train_016596,27,north,1,1,21.8,2.77,old,central,1,23.2,2,25.0,,0,1,1,fir,163,normal,water_reservoir,8,0,4.0,0,high,1.29,1,5.4,0
apt_train_016597,27,south,10,11,47.6,2.67,new,central,0,23.0,3,35.0,0.3,0,0,1,spruce,243,normal,water_reservoir,0,1,3.0,1,low,3.14,0,3.7,0
apt_train_016598,27,west,3,30,18.0,2.69,new,central,1,21.8,2,39.0,0.52,0,1,0,spruce,155,normal,water_reservoir,16,0,6.0,1,medium,2.79,1,7.9,0
apt_train_016599,27,north,11,7,38.5,2.96,new,central,0,23.3,1,,1.29,1,1,1,fir,194,normal,water_reservoir,8,0,6.0,0,low,0.1,1,,1
apt_train_016600,27,south,5,20,64.2,2.87,normal,electric_heater,0,23.1,3,36.0,1.21,1,0,0,pine,176,normal,simple_stand,1,0,0.0,1,medium,2.37,1,8.0,1
apt_train_016601,27,east,5,24,48.9,2.53,normal,central,0,21.8,2,41.0,1.87,1,0,0,spruce,137,dense,simple_stand,0,0,4.0,0,high,2.94,1,12.6,0
apt_train_016602,27,east,6,13,30.3,2.49,normal,central,1,23.1,4,47.0,0.15,1,0,0,spruce,155,dense,simple_stand,10,0,2.0,0,low,1.66,1,11.0,0
apt_train_016603,27,west,4,7,53.1,2.73,normal,central,0,20.5,1,42.0,2.94,1,0,0,spruce,144,normal,simple_stand,18,0,2.0,0,low,0.29,0,10.0,0
apt_train_016604,27,north,6,14,55.3,2.46,old,central,1,20.4,3,38.0,,0,0,0,fir,182,dense,bucket,15,0,3.0,0,medium,1.52,0,7.3,0
apt_train_016605,27,north,4,2,38.1,2.7,normal,central,0,22.0,1,,1.34,0,0,0,pine,197,normal,bucket,4,0,4.0,0,high,0.81,1,3.4,1
apt_train_016606,27,west,8,27,38.1,2.74,new,central,0,22.8,3,45.0,0.43,1,0,0,spruce,168,normal,simple_stand,7,0,4.0,0,low,1.81,1,8.2,1
apt_train_016607,27,north,2,14,50.4,2.74,old,central,0,21.6,1,45.0,1.79,1,0,1,spruce,170,normal,water_reservoir,4,0,6.0,1,medium,3.35,1,7.3,1
apt_train_016608,27,north,7,3,77.6,2.53,new,central,0,24.0,1,32.0,1.21,0,1,0,fir,209,sparse,simple_stand,6,0,1.0,0,medium,2.65,1,9.0,0
apt_train_016609,27,north,4,8,51.3,2.56,new,central,0,22.4,1,42.0,0.92,0,0,0,spruce,201,normal,bucket,12,0,5.0,1,low,1.75,1,,1
apt_train_016610,27,north,7,19,51.5,2.87,normal,central,0,21.6,2,54.0,1.33,1,0,1,fir,138,normal,simple_stand,6,0,2.0,0,medium,2.46,1,,0
apt_train_016611,27,north,12,1,75.4,2.57,normal,electric_heater,1,24.0,1,32.0,1.23,1,0,0,fir,189,sparse,bucket,10,0,4.0,0,medium,6.29,0,5.0,0
apt_train_016612,27,west,4,14,85.1,2.79,normal,central,0,20.2,0,48.0,0.39,0,1,0,spruce,132,sparse,water_reservoir,3,0,5.0,0,medium,3.32,1,14.5,0
apt_train_016613,27,south,1,19,27.0,2.75,new,central,1,23.0,1,,1.27,1,0,0,spruce,162,sparse,water_reservoir,0,1,10.0,1,medium,2.09,1,5.7,1
apt_train_016614,27,east,3,24,83.7,2.69,normal,central,1,21.1,4,53.0,1.74,0,1,0,pine,183,dense,simple_stand,14,0,0.0,0,low,,0,0.0,0
apt_train_016615,27,south,6,7,73.3,2.63,new,central,1,22.3,3,39.0,0.58,2,0,0,fir,160,sparse,simple_stand,4,0,,0,high,2.28,1,19.4,0
apt_train_016616,27,south,9,1,46.7,2.59,new,central,1,20.6,1,43.0,,0,1,1,spruce,163,dense,simple_stand,10,0,4.0,1,medium,2.72,0,11.9,0
apt_train_016617,27,west,12,15,79.4,2.56,normal,central,1,20.4,4,32.0,1.83,0,0,0,spruce,231,normal,water_reservoir,6,0,6.0,0,high,3.42,1,3.9,1
apt_train_016618,27,west,4,4,90.1,2.93,normal,central,0,21.1,3,48.0,0.98,1,1,0,spruce,128,normal,simple_stand,8,0,3.0,1,medium,2.14,1,6.7,1
apt_train_016619,27,west,12,11,74.3,2.77,normal,central,1,20.2,1,47.0,2.11,2,0,0,pine,177,normal,simple_stand,5,0,5.0,0,low,1.56,1,6.3,0
apt_train_016620,27,east,5,6,36.7,2.86,old,electric_heater,0,23.0,2,51.0,0.81,1,0,0,spruce,169,normal,simple_stand,5,0,3.0,1,medium,3.25,1,11.2,0
apt_train_016621,27,south,4,22,67.8,2.77,old,central,0,20.1,3,43.0,2.8,1,0,1,spruce,206,normal,simple_stand,12,0,5.0,0,low,2.33,1,15.3,1
apt_train_016622,27,east,1,1,42.4,2.72,normal,central,0,20.6,0,42.0,0.31,0,1,0,spruce,212,normal,simple_stand,9,0,5.0,0,low,3.09,1,10.4,0
apt_train_016623,27,south,1,18,18.0,2.57,normal,central,1,18.9,2,47.0,1.11,2,0,0,spruce,158,dense,simple_stand,10,0,5.0,0,low,0.73,0,5.2,1
apt_train_016624,27,east,8,8,57.8,2.61,old,central,0,23.3,2,57.0,1.0,0,0,0,fir,154,normal,simple_stand,7,0,3.0,0,medium,3.01,1,6.8,0
apt_train_016625,27,west,2,11,35.8,2.79,old,central,0,23.9,1,29.0,1.07,0,0,1,spruce,248,dense,simple_stand,11,0,2.0,1,medium,2.0,0,13.4,0
apt_train_016626,27,north,7,1,62.1,2.68,normal,central,0,22.5,2,36.0,1.03,0,1,0,spruce,171,sparse,simple_stand,2,0,4.0,0,high,4.97,1,6.0,0
apt_train_016627,27,north,9,20,90.4,2.78,normal,central,1,20.9,2,46.0,0.76,1,1,0,fir,213,normal,simple_stand,8,0,3.0,0,medium,3.07,1,14.6,1
apt_train_016628,27,south,2,3,52.9,2.45,old,central,0,19.9,3,18.0,1.92,0,1,0,fir,162,dense,bucket,5,0,3.0,1,medium,3.49,0,6.9,1
apt_train_016629,27,west,2,26,67.9,2.61,normal,central,0,22.7,0,34.0,2.18,1,0,0,spruce,216,normal,simple_stand,2,0,5.0,1,medium,2.13,1,2.3,0
apt_train_016630,27,north,10,14,54.9,2.6,normal,electric_heater,0,21.2,1,58.0,0.51,2,0,0,spruce,193,normal,simple_stand,7,0,1.0,1,high,3.3,1,1.7,0
apt_train_016631,27,west,9,6,74.8,,new,central,1,22.5,1,45.0,1.33,0,0,1,spruce,211,sparse,simple_stand,4,0,3.0,0,medium,2.95,1,3.7,0
apt_train_016632,27,north,1,8,61.3,2.74,new,electric_heater,0,25.6,2,57.0,1.68,1,0,0,spruce,169,sparse,simple_stand,9,0,4.0,1,medium,2.5,0,4.4,1
apt_train_016633,27,west,9,29,69.9,3.04,normal,central,1,21.5,3,40.0,0.15,0,0,1,spruce,155,dense,simple_stand,8,0,,0,medium,3.77,1,4.7,0
apt_train_016634,27,north,12,1,55.4,2.9,normal,central,1,26.1,2,45.0,0.52,1,0,0,pine,169,dense,simple_stand,6,0,9.0,1,medium,2.29,1,8.5,0
apt_train_016635,27,west,12,22,55.3,2.8,normal,central,1,22.5,2,40.0,0.82,0,0,1,spruce,138,normal,simple_stand,7,0,3.0,1,medium,0.46,1,12.5,1
apt_train_016636,27,east,12,14,64.3,2.74,new,central,1,19.8,4,50.0,0.94,1,1,1,fir,184,normal,simple_stand,6,0,,1,medium,3.32,0,10.4,0
apt_train_016637,27,west,9,18,47.2,2.46,normal,central,1,23.9,2,38.0,1.59,1,0,0,spruce,153,sparse,simple_stand,3,0,0.0,0,medium,1.52,1,4.7,1
apt_train_016638,27,west,4,5,82.0,2.45,normal,electric_heater,0,24.0,1,43.0,0.56,0,1,0,fir,175,normal,simple_stand,11,0,,1,medium,1.23,0,17.5,1
apt_train_016639,27,south,4,24,32.8,2.85,normal,electric_heater,1,24.2,3,35.0,1.16,0,0,0,spruce,128,sparse,water_reservoir,6,0,5.0,0,medium,1.5,1,0.7,0
apt_train_016640,27,east,5,28,28.9,2.83,normal,electric_heater,1,21.2,1,50.0,2.13,1,0,0,spruce,165,dense,simple_stand,14,0,0.0,1,high,2.2,1,8.1,0
apt_train_016641,27,east,7,10,86.8,2.62,normal,central,0,21.5,0,45.0,2.15,0,1,1,pine,169,normal,simple_stand,2,0,1.0,0,medium,3.44,1,9.6,1
apt_train_016642,27,west,4,17,20.9,2.6,old,central,1,22.3,3,,0.15,0,0,0,fir,154,normal,simple_stand,15,0,1.0,1,high,2.58,0,1.8,0
apt_train_016643,27,north,3,13,71.9,2.87,normal,central,1,24.1,3,43.0,1.13,0,0,1,fir,255,sparse,water_reservoir,3,0,,1,medium,2.66,1,7.3,0
apt_train_016644,27,east,1,29,56.9,2.76,new,central,0,24.9,2,31.0,1.4,1,1,0,fir,183,normal,water_reservoir,14,0,6.0,0,high,1.17,1,0.0,1
apt_train_016645,27,north,6,18,21.1,,normal,central,1,22.6,4,31.0,2.23,0,0,0,spruce,184,dense,unknown,15,0,2.0,1,medium,2.35,1,3.3,0
apt_train_016646,27,east,5,4,70.5,2.75,normal,electric_heater,0,19.6,2,49.0,1.43,1,1,1,spruce,85,sparse,bucket,20,0,5.0,0,medium,2.27,0,0.0,0
apt_train_016647,27,south,10,2,48.0,2.54,new,central,0,20.9,1,44.0,1.76,1,1,0,fir,225,normal,bucket,6,0,3.0,0,high,2.68,1,1.8,1
apt_train_016648,27,north,6,25,45.8,2.57,normal,central,1,25.8,3,35.0,1.31,0,0,1,spruce,195,normal,water_reservoir,0,1,6.0,1,low,2.66,1,12.7,1
apt_train_016649,27,south,11,25,66.6,2.6,normal,central,0,23.0,1,33.0,0.54,1,0,0,pine,233,dense,simple_stand,14,0,1.0,1,medium,3.22,1,8.9,0
apt_train_016650,27,west,8,4,26.5,2.63,old,central,1,22.2,2,34.0,0.15,1,0,0,fir,163,normal,simple_stand,18,0,0.0,1,high,5.33,1,2.5,0
apt_train_016651,27,west,8,23,60.6,2.77,new,electric_heater,0,25.9,0,37.0,2.05,1,0,0,fir,191,normal,bucket,5,0,4.0,0,medium,2.02,1,6.1,0
apt_train_016652,27,west,8,27,74.1,2.71,old,central,0,24.2,1,38.0,0.7,0,0,0,spruce,189,normal,water_reservoir,9,0,3.0,0,high,2.2,1,3.7,1
apt_train_016653,27,north,3,13,101.2,2.55,normal,central,1,24.1,1,33.0,1.0,0,0,1,pine,184,normal,simple_stand,7,0,5.0,0,low,,0,2.2,1
apt_train_016654,27,north,11,29,46.9,2.83,normal,central,0,21.6,1,37.0,2.67,1,1,1,spruce,161,sparse,unknown,4,0,2.0,0,medium,2.92,1,11.8,1
apt_train_016655,27,east,4,30,77.3,2.85,new,central,0,18.7,2,47.0,,0,0,1,fir,195,sparse,water_reservoir,19,0,7.0,0,medium,4.49,1,9.2,0
apt_train_016656,27,south,9,1,34.7,2.6,normal,central,1,19.2,1,44.0,3.5,0,1,0,fir,179,sparse,simple_stand,10,0,3.0,1,low,3.55,1,8.4,0
apt_train_016657,27,east,9,19,69.1,2.49,old,electric_heater,1,25.8,4,31.0,1.22,1,0,0,spruce,164,normal,bucket,4,0,1.0,0,medium,2.78,1,9.5,1
apt_train_016658,27,south,3,17,63.3,2.78,new,central,1,23.0,3,40.0,2.64,0,0,0,fir,189,normal,bucket,3,0,0.0,0,medium,0.97,1,6.9,1
apt_train_016659,27,north,3,12,80.3,2.75,old,central,1,22.2,3,53.0,0.28,0,0,0,spruce,255,normal,water_reservoir,7,0,6.0,1,low,0.0,1,10.3,1
apt_train_016660,27,east,8,27,71.2,2.63,normal,central,0,24.8,0,49.0,0.98,1,0,1,spruce,148,dense,bucket,15,0,10.0,0,medium,3.4,0,10.6,0
apt_train_016661,27,south,5,13,32.5,2.6,old,central,1,21.8,3,35.0,0.15,0,1,0,spruce,188,dense,bucket,13,0,5.0,0,low,1.75,1,7.0,0
apt_train_016662,27,west,7,28,72.4,2.75,new,central,0,19.3,1,36.0,1.47,0,1,1,spruce,171,normal,simple_stand,11,0,3.0,0,medium,1.4,1,6.3,1
apt_train_016663,27,south,6,4,60.7,2.79,old,electric_heater,1,21.8,3,34.0,0.59,1,0,0,fir,137,sparse,water_reservoir,9,0,9.0,0,medium,3.0,1,15.6,1
apt_train_016664,27,west,5,24,25.5,2.59,new,electric_heater,1,27.5,3,18.0,0.37,0,0,0,fir,138,normal,water_reservoir,0,0,7.0,0,medium,2.23,1,4.9,1
apt_train_016665,27,north,7,26,65.6,2.85,old,central,0,21.0,8,48.0,0.5,3,0,0,fir,125,normal,simple_stand,12,0,2.0,1,medium,2.97,1,18.3,1
apt_train_016666,27,north,5,20,55.3,2.61,normal,central,0,20.1,2,53.0,2.48,0,0,0,spruce,146,dense,simple_stand,7,0,2.0,0,medium,2.08,0,3.8,1
apt_train_016667,27,east,11,21,82.2,2.55,normal,central,0,21.3,0,44.0,0.51,0,0,0,spruce,144,dense,simple_stand,8,0,1.0,0,high,,0,2.5,1
apt_train_016668,27,east,2,22,75.5,2.71,old,electric_heater,0,24.2,1,50.0,0.54,0,0,1,pine,102,normal,simple_stand,8,0,1.0,0,low,2.09,1,15.5,0
apt_train_016669,27,north,11,3,68.4,2.81,normal,central,0,22.6,0,30.0,1.87,0,1,0,spruce,182,dense,water_reservoir,6,0,6.0,0,low,2.42,0,6.9,1
apt_train_016670,27,west,8,23,45.6,2.82,normal,electric_heater,0,21.4,2,35.0,1.0,0,0,0,pine,224,normal,simple_stand,17,0,6.0,0,medium,3.84,1,9.0,0
